id,recommended_id
261530.0,"[277749.0, 463903.0, 464205.0, 230070.0, 491290.0]"
301460.0,"[301460.0, 626200.0, 362360.0, 490680.0, 491510.0]"
251020.0,"[234920.0, 289500.0, 25900.0, 13540.0, 13520.0]"
306160.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
286360.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
294929.0,"[294929.0, 294931.0, 305780.0, 270570.0, 485130.0]"
281750.0,"[294929.0, 294931.0, 305780.0, 270570.0, 485130.0]"
294931.0,"[294929.0, 294931.0, 305780.0, 270570.0, 485130.0]"
305780.0,"[294929.0, 294931.0, 305780.0, 270570.0, 485130.0]"
270570.0,"[294929.0, 294931.0, 305780.0, 270570.0, 485130.0]"
256190.0,"[297490.0, 302290.0, 256190.0, 362290.0, 314520.0]"
262900.0,"[297490.0, 302290.0, 256190.0, 362290.0, 314520.0]"
302290.0,"[297490.0, 302290.0, 256190.0, 362290.0, 314520.0]"
297490.0,"[297490.0, 302290.0, 256190.0, 362290.0, 314520.0]"
303790.0,"[303790.0, 378505.0, 323240.0, 579920.0, 368710.0]"
280040.0,"[368710.0, 280040.0, 497430.0, 523580.0, 523583.0]"
309890.0,"[663580.0, 590210.0, 366849.0, 455370.0, 442000.0]"
263040.0,"[307640.0, 263040.0, 299740.0, 375320.0, 289690.0]"
223830.0,"[441130.0, 280010.0, 379390.0, 636470.0, 313375.0]"
307640.0,"[307640.0, 263040.0, 299740.0, 375320.0, 289690.0]"
307090.0,"[297840.0, 299580.0, 391010.0, 294934.0, 306480.0]"
307390.0,"[307640.0, 263040.0, 299740.0, 375320.0, 289690.0]"
298280.0,"[355130.0, 368710.0, 319080.0, 280040.0, 349820.0]"
292930.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
303470.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
306690.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
306170.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
294934.0,"[307930.0, 294934.0, 391010.0, 306480.0, 297840.0]"
294936.0,"[316360.0, 294935.0, 294937.0, 343599.0, 324030.0]"
294935.0,"[316360.0, 294935.0, 294937.0, 343599.0, 324030.0]"
294937.0,"[316360.0, 294935.0, 294937.0, 343599.0, 324030.0]"
305450.0,"[299180.0, 357600.0, 615981.0, 345660.0, 573548.0]"
304290.0,"[535737.0, 467140.0, 207011.0, 419620.0, 437660.0]"
305440.0,"[712770.0, 558834.0, 522040.0, 304520.0, 261399.0]"
255260.0,"[465510.0, 564530.0, 419580.0, 326470.0, 542540.0]"
295437.0,"[592292.0, 420000.0, 612740.0, 629680.0, 421060.0]"
295436.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
295434.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
295433.0,"[729840.0, 427350.0, 413991.0, 448570.0, 253840.0]"
295432.0,"[325300.0, 407020.0, 343461.0, 413260.0, 342822.0]"
308162.0,"[434130.0, 337150.0, 646660.0, 464980.0, 730632.0]"
295435.0,"[456220.0, 604280.0, 306410.0, 496590.0, 655120.0]"
308161.0,"[283660.0, 306640.0, 206140.0, 338650.0, 319013.0]"
308160.0,"[347212.0, 536548.0, 369120.0, 318750.0, 415750.0]"
308164.0,"[294690.0, 612730.0, 389421.0, 492891.0, 211800.0]"
310260.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
310280.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
310240.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
310300.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
256390.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
297960.0,"[273152.0, 297960.0, 411730.0, 351550.0, 258370.0]"
260309.0,"[277749.0, 463903.0, 464205.0, 230070.0, 491290.0]"
287370.0,"[669380.0, 350810.0, 741200.0, 551300.0, 485145.0]"
295100.0,"[436080.0, 689000.0, 409690.0, 385770.0, 503070.0]"
297950.0,"[389630.0, 396920.0, 452340.0, 728600.0, 372512.0]"
294940.0,"[246680.0, 363920.0, 310420.0, 364240.0, 357300.0]"
294941.0,"[294941.0, 305187.0, 294958.0, 282090.0, 294942.0]"
294942.0,"[294941.0, 305187.0, 294958.0, 282090.0, 294942.0]"
294958.0,"[294941.0, 305187.0, 294958.0, 282090.0, 294942.0]"
282090.0,"[294941.0, 305187.0, 294958.0, 282090.0, 294942.0]"
305181.0,"[401420.0, 404580.0, 409370.0, 313100.0, 460220.0]"
305182.0,"[294941.0, 305187.0, 294958.0, 282090.0, 294942.0]"
305187.0,"[294941.0, 305187.0, 294958.0, 282090.0, 294942.0]"
283230.0,"[258372.0, 653861.0, 349130.0, 267880.0, 590172.0]"
304020.0,"[342620.0, 268320.0, 259020.0, 579610.0, 611400.0]"
304213.0,"[369812.0, 284441.0, 326230.0, 269790.0, 271432.0]"
291480.0,"[369812.0, 284441.0, 326230.0, 269790.0, 271432.0]"
303880.0,"[501460.0, 312690.0, 271479.0, 558880.0, 591060.0]"
267771.0,"[399760.0, 345260.0, 312020.0, 285960.0, 382950.0]"
302790.0,"[302790.0, 431330.0, 358120.0, 557190.0, 478032.0]"
311920.0,"[342650.0, 429330.0, 215856.0, 312150.0, 285440.0]"
311921.0,"[369812.0, 284441.0, 326230.0, 269790.0, 271432.0]"
313030.0,"[586060.0, 413210.0, 719920.0, 771110.0, 665120.0]"
252830.0,"[421600.0, 317400.0, 337710.0, 4000.0, 265192.0]"
312020.0,"[345260.0, 382950.0, 374800.0, 285960.0, 399760.0]"
285960.0,"[345260.0, 312020.0, 382950.0, 374800.0, 399760.0]"
292910.0,"[292910.0, 313520.0, 294960.0, 313920.0, 294961.0]"
293840.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
252750.0,"[316360.0, 294935.0, 294937.0, 343599.0, 324030.0]"
313520.0,"[292910.0, 313520.0, 294960.0, 313920.0, 294961.0]"
294960.0,"[292910.0, 313520.0, 294960.0, 313920.0, 294961.0]"
294961.0,"[292910.0, 313520.0, 294960.0, 313920.0, 294961.0]"
294959.0,"[292910.0, 313520.0, 294960.0, 313920.0, 294961.0]"
294962.0,"[292910.0, 313520.0, 294960.0, 313920.0, 294961.0]"
302730.0,"[737930.0, 645671.0, 650670.0, 300360.0, 335430.0]"
313920.0,"[292910.0, 313520.0, 294960.0, 313920.0, 294961.0]"
300360.0,"[645671.0, 300360.0, 335430.0, 550270.0, 302730.0]"
310830.0,"[266740.0, 277770.0, 277870.0, 396800.0, 441940.0]"
313960.0,"[366570.0, 278190.0, 422980.0, 578260.0, 254840.0]"
302390.0,"[567080.0, 319000.0, 469710.0, 396310.0, 414060.0]"
294560.0,"[346670.0, 614170.0, 593480.0, 488130.0, 290930.0]"
298620.0,"[302790.0, 431330.0, 358120.0, 557190.0, 478032.0]"
310420.0,"[357300.0, 258653.0, 310420.0, 283560.0, 389917.0]"
292180.0,"[529190.0, 750250.0, 405450.0, 684241.0, 319230.0]"
293900.0,"[544730.0, 573700.0, 763950.0, 424070.0, 587880.0]"
279623.0,"[357460.0, 236290.0, 327400.0, 276870.0, 426790.0]"
310030.0,"[310030.0, 484340.0, 321510.0, 271469.0, 464201.0]"
295222.0,"[417350.0, 421640.0, 304080.0, 420730.0, 108210.0]"
255420.0,"[664630.0, 299260.0, 610390.0, 383590.0, 763560.0]"
307800.0,"[325133.0, 441730.0, 715710.0, 710120.0, 411720.0]"
295221.0,"[295221.0, 305980.0, 304350.0, 352780.0, 362740.0]"
303590.0,"[471741.0, 295550.0, 529860.0, 419070.0, 370840.0]"
311040.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
265142.0,"[255750.0, 266170.0, 273760.0, 247000.0, 258813.0]"
304350.0,"[317410.0, 295221.0, 305980.0, 352780.0, 362740.0]"
312680.0,"[305183.0, 303860.0, 312780.0, 376870.0, 357440.0]"
305183.0,"[305183.0, 303860.0, 312780.0, 376870.0, 357440.0]"
306480.0,"[307930.0, 294934.0, 391010.0, 306480.0, 297840.0]"
307930.0,"[307930.0, 294934.0, 391010.0, 306480.0, 297840.0]"
307920.0,"[698690.0, 708530.0, 276300.0, 506730.0, 509620.0]"
307770.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
313040.0,"[306180.0, 307900.0, 366930.0, 308300.0, 303840.0]"
306180.0,"[306180.0, 307900.0, 366930.0, 308300.0, 303840.0]"
307900.0,"[306180.0, 307900.0, 366930.0, 308300.0, 303840.0]"
308300.0,"[306180.0, 307900.0, 366930.0, 308300.0, 303840.0]"
303840.0,"[306180.0, 307900.0, 366930.0, 308300.0, 303840.0]"
314280.0,"[314280.0, 369763.0, 511131.0, 529140.0, 560080.0]"
305490.0,"[411030.0, 393360.0, 362570.0, 526002.0, 664770.0]"
307500.0,"[284750.0, 237310.0, 326130.0, 745840.0, 313375.0]"
297290.0,"[248190.0, 639450.0, 390392.0, 214190.0, 766441.0]"
292620.0,"[488930.0, 653200.0, 356040.0, 446460.0, 310080.0]"
312290.0,"[564080.0, 32360.0, 369822.0, 734820.0, 364190.0]"
305010.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
302170.0,"[314290.0, 565340.0, 476041.0, 536930.0, 638260.0]"
302130.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
280890.0,"[387680.0, 609370.0, 438010.0, 278100.0, 351080.0]"
314380.0,"[409470.0, 321471.0, 686350.0, 521130.0, 466551.0]"
291370.0,"[325951.0, 361970.0, 42925.0, 317831.0, 311551.0]"
314290.0,"[302170.0, 316390.0, 360420.0, 373170.0, 277742.0]"
303910.0,"[253630.0, 736550.0, 357040.0, 672690.0, 588710.0]"
314400.0,"[314400.0, 374940.0, 445550.0, 647940.0, 759650.0]"
301600.0,"[301600.0, 409653.0, 315650.0, 303332.0, 461430.0]"
269890.0,"[362030.0, 356630.0, 348300.0, 346850.0, 374160.0]"
290260.0,"[294370.0, 398900.0, 373600.0, 369509.0, 206101.0]"
311860.0,"[551210.0, 530020.0, 522280.0, 702320.0, 329340.0]"
248310.0,"[445340.0, 545940.0, 602460.0, 593050.0, 521540.0]"
302270.0,"[382640.0, 384950.0, 365260.0, 387490.0, 242640.0]"
309940.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
315630.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
266470.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
297840.0,"[307930.0, 294934.0, 391010.0, 306480.0, 297840.0]"
284450.0,"[295072.0, 485690.0, 733180.0, 349780.0, 364700.0]"
307290.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
303251.0,"[271453.0, 303510.0, 374090.0, 553360.0, 304491.0]"
303250.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
289020.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
282092.0,"[411550.0, 382670.0, 263920.0, 397030.0, 407700.0]"
303860.0,"[376870.0, 312780.0, 305183.0, 312680.0, 435750.0]"
315730.0,"[382190.0, 258674.0, 331910.0, 241930.0, 315730.0]"
297513.0,"[354310.0, 485950.0, 312440.0, 492200.0, 233370.0]"
297510.0,"[587770.0, 352991.0, 565640.0, 385840.0, 541370.0]"
297511.0,"[614007.0, 637773.0, 294962.0, 294960.0, 313920.0]"
297515.0,"[334772.0, 432250.0, 434250.0, 313280.0, 375480.0]"
304082.0,"[376130.0, 372750.0, 448050.0, 460970.0, 429280.0]"
312350.0,"[354380.0, 565460.0, 246256.0, 446020.0, 577810.0]"
311480.0,"[311480.0, 341000.0, 525330.0, 258377.0, 21980.0]"
306260.0,"[316710.0, 310870.0, 302030.0, 249320.0, 406620.0]"
314230.0,"[588120.0, 662730.0, 626290.0, 658860.0, 767580.0]"
316360.0,"[316360.0, 294935.0, 294937.0, 343599.0, 324030.0]"
316050.0,"[463990.0, 554330.0, 419476.0, 371870.0, 581420.0]"
316680.0,"[339610.0, 407810.0, 354240.0, 436601.0, 263540.0]"
313650.0,"[584050.0, 622170.0, 616260.0, 628410.0, 433900.0]"
309872.0,"[265191.0, 605510.0, 308270.0, 718360.0, 343090.0]"
315940.0,"[620.0, 350070.0, 203344.0, 572050.0, 354467.0]"
316710.0,"[316710.0, 249320.0, 306260.0, 314250.0, 302030.0]"
310870.0,"[316710.0, 249320.0, 306260.0, 314250.0, 302030.0]"
314250.0,"[2540.0, 262980.0, 434250.0, 326600.0, 210057.0]"
247950.0,"[341550.0, 381791.0, 373980.0, 385540.0, 377020.0]"
294972.0,"[341550.0, 381791.0, 373980.0, 385540.0, 377020.0]"
294976.0,"[341550.0, 381791.0, 373980.0, 385540.0, 377020.0]"
294973.0,"[341550.0, 381791.0, 373980.0, 385540.0, 377020.0]"
289021.0,"[341550.0, 381791.0, 373980.0, 385540.0, 377020.0]"
302750.0,"[494640.0, 390367.0, 471170.0, 748880.0, 401690.0]"
317830.0,"[386880.0, 364329.0, 381161.0, 456890.0, 245173.0]"
298520.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
301660.0,"[496850.0, 286963.0, 341090.0, 462680.0, 389470.0]"
313280.0,"[313280.0, 375480.0, 434250.0, 2400.0, 216433.0]"
307980.0,"[307980.0, 306240.0, 452540.0, 412310.0, 381713.0]"
306240.0,"[307980.0, 306240.0, 452540.0, 412310.0, 381713.0]"
314320.0,"[44620.0, 277510.0, 398472.0, 328021.0, 361130.0]"
311100.0,"[273620.0, 759140.0, 765420.0, 718180.0, 294310.0]"
317380.0,"[393630.0, 337210.0, 388790.0, 355120.0, 463030.0]"
298480.0,"[742690.0, 719370.0, 719010.0, 683210.0, 758990.0]"
301680.0,"[275804.0, 372480.0, 376372.0, 438730.0, 439770.0]"
263960.0,"[427190.0, 364020.0, 332530.0, 379586.0, 498270.0]"
258653.0,"[357300.0, 258653.0, 310420.0, 283560.0, 389917.0]"
314020.0,"[676380.0, 696350.0, 300460.0, 25960.0, 573050.0]"
310600.0,"[398950.0, 426520.0, 321690.0, 525284.0, 670583.0]"
312510.0,"[749650.0, 538530.0, 565110.0, 455000.0, 538828.0]"
305980.0,"[295221.0, 305980.0, 304350.0, 352780.0, 362740.0]"
316100.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
314500.0,"[390436.0, 372280.0, 428930.0, 423730.0, 365420.0]"
304170.0,"[492392.0, 417540.0, 607450.0, 520830.0, 343422.0]"
300040.0,"[391010.0, 306480.0, 299580.0, 380740.0, 294934.0]"
319180.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
310390.0,"[307350.0, 507020.0, 260570.0, 395230.0, 10120.0]"
307340.0,"[304170.0, 434040.0, 320040.0, 394690.0, 447740.0]"
307350.0,"[307350.0, 507020.0, 260570.0, 395230.0, 10120.0]"
316865.0,"[301910.0, 259190.0, 320750.0, 574810.0, 492610.0]"
316866.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
316863.0,"[9030.0, 300440.0, 282030.0, 286920.0, 373250.0]"
316560.0,"[625500.0, 522130.0, 233150.0, 626580.0, 510620.0]"
312690.0,"[349690.0, 409652.0, 297842.0, 302670.0, 444590.0]"
306950.0,"[239370.0, 415680.0, 463120.0, 351420.0, 320986.0]"
275390.0,"[239370.0, 415680.0, 463120.0, 351420.0, 320986.0]"
314460.0,"[414590.0, 427910.0, 376959.0, 396172.0, 361314.0]"
257710.0,"[277749.0, 463903.0, 464205.0, 230070.0, 491290.0]"
319880.0,"[366121.0, 485170.0, 347490.0, 206144.0, 453360.0]"
294440.0,"[509190.0, 430324.0, 562870.0, 554480.0, 549800.0]"
317970.0,"[387530.0, 357261.0, 206144.0, 531161.0, 649270.0]"
316630.0,"[357200.0, 338370.0, 439560.0, 412430.0, 406240.0]"
299260.0,"[255420.0, 664630.0, 610390.0, 383590.0, 763560.0]"
318440.0,"[729360.0, 675780.0, 611850.0, 607460.0, 258371.0]"
265770.0,"[252570.0, 372190.0, 368960.0, 401550.0, 413051.0]"
315650.0,"[315650.0, 295730.0, 409653.0, 317800.0, 340540.0]"
318780.0,"[242860.0, 238090.0, 319300.0, 319620.0, 319820.0]"
316090.0,"[316090.0, 388810.0, 346080.0, 387430.0, 342826.0]"
250700.0,"[361470.0, 275180.0, 249870.0, 342778.0, 3540.0]"
302190.0,"[316090.0, 388810.0, 346080.0, 387430.0, 342826.0]"
262850.0,"[206155.0, 417540.0, 343422.0, 607450.0, 208793.0]"
316740.0,"[297210.0, 409410.0, 616190.0, 366650.0, 434740.0]"
317350.0,"[686980.0, 306396.0, 749570.0, 315151.0, 248370.0]"
287390.0,"[366780.0, 651970.0, 447200.0, 342794.0, 429280.0]"
313830.0,"[742680.0, 531550.0, 240720.0, 583090.0, 466020.0]"
320210.0,"[425010.0, 586270.0, 429940.0, 436600.0, 300580.0]"
271943.0,"[758640.0, 590246.0, 328220.0, 334840.0, 341500.0]"
289022.0,"[511940.0, 678220.0, 690450.0, 675357.0, 735350.0]"
320560.0,"[736510.0, 459280.0, 731140.0, 732270.0, 341845.0]"
319300.0,"[242860.0, 285550.0, 319820.0, 319620.0, 238090.0]"
319620.0,"[242860.0, 238090.0, 318780.0, 319300.0, 319820.0]"
320110.0,"[301900.0, 320570.0, 15522.0, 430320.0, 369784.0]"
317160.0,"[676550.0, 310370.0, 343961.0, 461380.0, 559970.0]"
297880.0,"[412970.0, 622010.0, 525710.0, 619680.0, 494720.0]"
301900.0,"[320570.0, 320110.0, 392320.0, 356050.0, 465900.0]"
298771.0,"[408740.0, 409240.0, 409194.0, 510090.0, 409190.0]"
312010.0,"[426922.0, 710430.0, 645310.0, 318320.0, 318310.0]"
320020.0,"[322290.0, 447510.0, 416290.0, 618540.0, 538980.0]"
296590.0,"[351553.0, 283410.0, 361630.0, 291900.0, 354600.0]"
250400.0,"[307670.0, 590190.0, 264060.0, 239250.0, 531131.0]"
319820.0,"[242860.0, 238090.0, 318780.0, 319300.0, 319620.0]"
319821.0,"[393380.0, 707920.0, 518740.0, 696540.0, 345670.0]"
306890.0,"[690240.0, 581760.0, 448180.0, 343990.0, 316400.0]"
318310.0,"[376750.0, 464520.0, 318310.0, 318320.0, 378910.0]"
318320.0,"[376750.0, 464520.0, 318310.0, 318320.0, 378910.0]"
262750.0,"[331750.0, 316442.0, 676480.0, 412480.0, 467260.0]"
298830.0,"[581980.0, 590173.0, 541710.0, 567660.0, 548680.0]"
214190.0,"[348850.0, 326005.0, 325880.0, 327175.0, 426490.0]"
284500.0,"[284500.0, 517360.0, 417580.0, 545720.0, 450650.0]"
277732.0,"[378410.0, 609822.0, 415540.0, 353940.0, 231477.0]"
313430.0,"[446650.0, 263540.0, 436601.0, 403690.0, 354240.0]"
267774.0,"[370510.0, 578260.0, 395920.0, 422980.0, 278190.0]"
276870.0,"[276870.0, 508290.0, 449210.0, 436480.0, 433580.0]"
319320.0,"[409210.0, 467051.0, 405440.0, 395233.0, 413840.0]"
316720.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
264400.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
319550.0,"[320290.0, 700300.0, 602200.0, 637782.0, 346890.0]"
319270.0,"[438710.0, 702300.0, 434943.0, 580310.0, 614650.0]"
317410.0,"[295221.0, 305980.0, 304350.0, 352780.0, 362740.0]"
316810.0,"[653892.0, 347090.0, 476357.0, 386650.0, 682820.0]"
319560.0,"[390740.0, 406400.0, 369824.0, 363040.0, 400790.0]"
301894.0,"[255750.0, 266170.0, 273760.0, 247000.0, 258813.0]"
318640.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
272510.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
297370.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
320410.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
313190.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
321610.0,"[486540.0, 378710.0, 760360.0, 506470.0, 716070.0]"
290730.0,"[277590.0, 565261.0, 630900.0, 340960.0, 409430.0]"
321690.0,"[462610.0, 652160.0, 541520.0, 524171.0, 426520.0]"
316970.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
316541.0,"[496930.0, 622830.0, 420970.0, 347260.0, 597930.0]"
316540.0,"[316540.0, 285920.0, 611923.0, 513960.0, 251230.0]"
316530.0,"[404090.0, 528220.0, 468731.0, 316530.0, 295056.0]"
289130.0,"[289130.0, 400842.0, 264060.0, 283530.0, 247000.0]"
215080.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
291960.0,"[430110.0, 298300.0, 234787.0, 454530.0, 411330.0]"
273030.0,"[571850.0, 301660.0, 211800.0, 526830.0, 369804.0]"
316950.0,"[340250.0, 356124.0, 283660.0, 757190.0, 430960.0]"
321420.0,"[628420.0, 544330.0, 621400.0, 550440.0, 591495.0]"
323530.0,"[467130.0, 337940.0, 421780.0, 582070.0, 296870.0]"
323510.0,"[390580.0, 258520.0, 97364.0, 528050.0, 291474.0]"
263520.0,"[549260.0, 351551.0, 498720.0, 444770.0, 344551.0]"
240760.0,"[346730.0, 360650.0, 393024.0, 387670.0, 352580.0]"
321310.0,"[295008.0, 278120.0, 236470.0, 290400.0, 900883.0]"
321190.0,"[435240.0, 322210.0, 288370.0, 224142.0, 289580.0]"
304480.0,"[393041.0, 386700.0, 375980.0, 387670.0, 70300.0]"
262920.0,"[380690.0, 382770.0, 369130.0, 374320.0, 533360.0]"
319250.0,"[305186.0, 447080.0, 502280.0, 470260.0, 321950.0]"
317290.0,"[376942.0, 263600.0, 578680.0, 300320.0, 385460.0]"
232890.0,"[393021.0, 379559.0, 329760.0, 576600.0, 496437.0]"
276750.0,"[318793.0, 754670.0, 675010.0, 250620.0, 712000.0]"
323760.0,"[110600.0, 363810.0, 372590.0, 363180.0, 397120.0]"
308180.0,"[235320.0, 308180.0, 287100.0, 22450.0, 23700.0]"
318770.0,"[397500.0, 379559.0, 329760.0, 393021.0, 655480.0]"
221540.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
295009.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
295008.0,"[321310.0, 352140.0, 7610.0, 278120.0, 99200.0]"
286220.0,"[365900.0, 366730.0, 385820.0, 376800.0, 333773.0]"
241260.0,"[488890.0, 462110.0, 462351.0, 258375.0, 271944.0]"
271944.0,"[488890.0, 462110.0, 462351.0, 258375.0, 271944.0]"
325590.0,"[38090.0, 370700.0, 240760.0, 704010.0, 317080.0]"
318550.0,"[521220.0, 316590.0, 758630.0, 728462.0, 392860.0]"
301895.0,"[453390.0, 334221.0, 222087.0, 246360.0, 519220.0]"
297841.0,"[314230.0, 588120.0, 626290.0, 658860.0, 767580.0]"
295016.0,"[314980.0, 566340.0, 577010.0, 371500.0, 688460.0]"
295013.0,"[395860.0, 342807.0, 369340.0, 295012.0, 327060.0]"
295015.0,"[306601.0, 345090.0, 365420.0, 504570.0, 383720.0]"
295012.0,"[395860.0, 369340.0, 342807.0, 295013.0, 521730.0]"
295017.0,"[500216.0, 464420.0, 444170.0, 535736.0, 387170.0]"
241930.0,"[382190.0, 258674.0, 331910.0, 241930.0, 315730.0]"
253610.0,"[342759.0, 364840.0, 448640.0, 329920.0, 451490.0]"
318500.0,"[319120.0, 271462.0, 41000.0, 115300.0, 21660.0]"
295014.0,"[613610.0, 569715.0, 342849.0, 491650.0, 322940.0]"
310700.0,"[638060.0, 353280.0, 593272.0, 520873.0, 370340.0]"
317800.0,"[315650.0, 295730.0, 409653.0, 317800.0, 340540.0]"
255251.0,"[441450.0, 540440.0, 285050.0, 371471.0, 533070.0]"
277748.0,"[389090.0, 299100.0, 595620.0, 625879.0, 513099.0]"
321510.0,"[321510.0, 366670.0, 381671.0, 688255.0, 328850.0]"
308171.0,"[246090.0, 277778.0, 334960.0, 249570.0, 323230.0]"
326790.0,"[377080.0, 732410.0, 393770.0, 325143.0, 360020.0]"
316700.0,"[252690.0, 417560.0, 331210.0, 596880.0, 402450.0]"
284890.0,"[327150.0, 325090.0, 397210.0, 381170.0, 277731.0]"
304460.0,"[495930.0, 305860.0, 339386.0, 219136.0, 594470.0]"
324690.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
324110.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
323290.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
316964.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
317580.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
316320.0,"[528720.0, 347400.0, 443330.0, 323220.0, 427003.0]"
319080.0,"[368710.0, 280040.0, 497430.0, 523580.0, 523583.0]"
319400.0,"[425910.0, 313100.0, 409370.0, 407600.0, 401420.0]"
319170.0,"[383370.0, 319170.0, 386910.0, 325963.0, 620741.0]"
302690.0,"[303510.0, 553360.0, 374090.0, 304491.0, 620340.0]"
242640.0,"[242640.0, 365260.0, 382640.0, 384950.0, 302270.0]"
273110.0,"[585290.0, 400721.0, 446510.0, 231479.0, 404700.0]"
324030.0,"[316360.0, 294935.0, 294937.0, 343599.0, 324030.0]"
323430.0,"[239370.0, 415680.0, 463120.0, 351420.0, 320986.0]"
275180.0,"[249870.0, 361470.0, 342778.0, 19810.0, 3540.0]"
326170.0,"[471899.0, 659860.0, 409730.0, 358490.0, 525040.0]"
281450.0,"[313400.0, 521750.0, 723320.0, 447480.0, 606050.0]"
282510.0,"[362580.0, 286970.0, 546990.0, 610070.0, 554320.0]"
320650.0,"[274122.0, 427678.0, 421300.0, 383610.0, 450950.0]"
328022.0,"[357100.0, 687100.0, 566940.0, 361060.0, 582572.0]"
328021.0,"[44620.0, 277510.0, 398472.0, 314320.0, 361130.0]"
326600.0,"[313280.0, 375480.0, 434250.0, 2400.0, 216433.0]"
322980.0,"[301730.0, 390369.0, 379990.0, 324390.0, 387280.0]"
328120.0,"[642540.0, 593931.0, 232090.0, 509749.0, 374280.0]"
321480.0,"[734490.0, 505450.0, 541520.0, 468490.0, 403910.0]"
318750.0,"[283100.0, 620010.0, 395380.0, 349620.0, 744450.0]"
322750.0,"[395510.0, 283330.0, 12600.0, 341810.0, 302360.0]"
268050.0,"[492965.0, 339470.0, 206120.0, 429680.0, 574971.0]"
325090.0,"[327150.0, 325090.0, 397210.0, 381170.0, 277731.0]"
326390.0,"[425910.0, 313100.0, 409370.0, 407600.0, 401420.0]"
326240.0,"[317950.0, 700800.0, 563287.0, 261900.0, 520310.0]"
316180.0,"[562690.0, 653430.0, 496300.0, 497360.0, 436631.0]"
320440.0,"[566220.0, 434069.0, 559370.0, 729580.0, 699750.0]"
326260.0,"[350260.0, 514730.0, 405700.0, 379640.0, 535739.0]"
284750.0,"[307500.0, 277843.0, 64017.0, 285461.0, 24083.0]"
306660.0,"[422182.0, 503890.0, 371660.0, 460120.0, 419330.0]"
322990.0,"[750342.0, 618070.0, 397060.0, 326037.0, 567220.0]"
