target_game_id,similar_game_ids
222041.0,"[1996, 1997, 1998, 1999, 2000]"
222042.0,"[1996, 1997, 1998, 1999, 2000]"
222043.0,"[1996, 1997, 1998, 1999, 2000]"
222044.0,"[2827, 2845, 2846, 2866, 440]"
222050.0,"[1996, 1997, 1998, 1999, 2000]"
222051.0,"[1996, 1997, 1998, 1999, 2000]"
222052.0,"[1996, 1997, 1998, 1999, 2000]"
222053.0,"[1996, 1997, 1998, 1999, 2000]"
222054.0,"[1996, 1997, 1998, 1999, 2000]"
222055.0,"[1996, 1997, 1998, 1999, 2000]"
222056.0,"[1996, 1997, 1998, 1999, 2000]"
222057.0,"[2012, 2021, 2025, 2035, 2039]"
222058.0,"[1996, 1997, 1998, 1999, 2000]"
222059.0,"[1996, 1997, 1998, 1999, 2000]"
222060.0,"[1996, 1997, 1998, 1999, 2000]"
222061.0,"[2012, 2021, 2025, 2035, 2039]"
222062.0,"[1996, 1997, 1998, 1999, 2000]"
222063.0,"[1996, 1997, 1998, 1999, 2000]"
222064.0,"[1996, 1997, 1998, 1999, 2000]"
222065.0,"[1996, 1997, 1998, 1999, 2000]"
222066.0,"[1996, 1997, 1998, 1999, 2000]"
222067.0,"[2827, 2845, 2846, 2866, 440]"
222068.0,"[2827, 2845, 2846, 2866, 440]"
222069.0,"[1996, 1997, 1998, 1999, 2000]"
222070.0,"[1996, 1997, 1998, 1999, 2000]"
222071.0,"[1996, 1997, 1998, 1999, 2000]"
222072.0,"[2012, 2021, 2025, 2035, 2039]"
222073.0,"[1996, 1997, 1998, 1999, 2000]"
222074.0,"[1996, 1997, 1998, 1999, 2000]"
222075.0,"[1996, 1997, 1998, 1999, 2000]"
222076.0,"[1996, 1997, 1998, 1999, 2000]"
222077.0,"[1996, 1997, 1998, 1999, 2000]"
222078.0,"[1996, 1997, 1998, 1999, 2000]"
222079.0,"[2012, 2021, 2025, 2035, 2039]"
222080.0,"[1996, 1997, 1998, 1999, 2000]"
222081.0,"[1996, 1997, 1998, 1999, 2000]"
222082.0,"[1996, 1997, 1998, 1999, 2000]"
222083.0,"[1996, 1997, 1998, 1999, 2000]"
222084.0,"[1996, 1997, 1998, 1999, 2000]"
222085.0,"[1996, 1997, 1998, 1999, 2000]"
222086.0,"[1996, 1997, 1998, 1999, 2000]"
222087.0,"[1996, 1997, 1998, 1999, 2000]"
222088.0,"[2827, 2845, 2846, 2866, 440]"
222089.0,"[1996, 1997, 1998, 1999, 2000]"
222090.0,"[1996, 1997, 1998, 1999, 2000]"
222091.0,"[1996, 1997, 1998, 1999, 2000]"
222092.0,"[2012, 2021, 2025, 2035, 2039]"
222093.0,"[1996, 1997, 1998, 1999, 2000]"
222094.0,"[1996, 1997, 1998, 1999, 2000]"
222095.0,"[1996, 1997, 1998, 1999, 2000]"
222096.0,"[1996, 1997, 1998, 1999, 2000]"
222097.0,"[1996, 1997, 1998, 1999, 2000]"
222098.0,"[1996, 1997, 1998, 1999, 2000]"
222099.0,"[2012, 2021, 2025, 2035, 2039]"
222100.0,"[1996, 1997, 1998, 1999, 2000]"
222101.0,"[1996, 1997, 1998, 1999, 2000]"
222102.0,"[1996, 1997, 1998, 1999, 2000]"
222103.0,"[1996, 1997, 1998, 1999, 2000]"
222104.0,"[1996, 1997, 1998, 1999, 2000]"
222105.0,"[1996, 1997, 1998, 1999, 2000]"
222106.0,"[2012, 2021, 2025, 2035, 2039]"
222107.0,"[1996, 1997, 1998, 1999, 2000]"
222108.0,"[1996, 1997, 1998, 1999, 2000]"
222109.0,"[1996, 1997, 1998, 1999, 2000]"
222110.0,"[1996, 1997, 1998, 1999, 2000]"
222111.0,"[1996, 1997, 1998, 1999, 2000]"
222112.0,"[1996, 1997, 1998, 1999, 2000]"
222113.0,"[1996, 1997, 1998, 1999, 2000]"
222114.0,"[1996, 1997, 1998, 1999, 2000]"
222115.0,"[1996, 1997, 1998, 1999, 2000]"
222116.0,"[1996, 1997, 1998, 1999, 2000]"
222117.0,"[1996, 1997, 1998, 1999, 2000]"
222118.0,"[1996, 1997, 1998, 1999, 2000]"
222119.0,"[2012, 2021, 2025, 2035, 2039]"
222120.0,"[1996, 1997, 1998, 1999, 2000]"
222121.0,"[1996, 1997, 1998, 1999, 2000]"
222122.0,"[1996, 1997, 1998, 1999, 2000]"
222137.0,"[2012, 2021, 2025, 2035, 2039]"
222138.0,"[2012, 2021, 2025, 2035, 2039]"
222139.0,"[2012, 2021, 2025, 2035, 2039]"
222140.0,"[2904, 7979, 14083, 15559, 2298]"
222180.0,"[1031, 1055, 1601, 1663, 2131]"
222221.0,"[15650, 18611, 18612, 18614, 21393]"
222222.0,"[494, 497, 544, 842, 1546]"
222223.0,"[494, 497, 544, 842, 1546]"
222240.0,"[1015, 1207, 1554, 1558, 1698]"
222280.0,"[2913, 10009, 10013, 10007, 10010]"
222281.0,"[2914, 10012, 10007, 10010, 10011]"
222282.0,"[2915, 2911, 2914, 10012, 10007]"
222283.0,"[2913, 10009, 10013, 10007, 10010]"
222284.0,"[2914, 10012, 10007, 10010, 10011]"
222285.0,"[2915, 2911, 2914, 10012, 10007]"
222380.0,"[865, 866, 1287, 1288, 1289]"
222420.0,"[48, 49, 58, 270, 300]"
222440.0,"[48, 49, 58, 270, 300]"
222480.0,"[2777, 2803, 2919, 3009, 3164]"
222520.0,"[4211, 6765, 8923, 11734, 12102]"
222541.0,"[472, 611, 612, 631, 632]"
222542.0,"[472, 611, 612, 631, 632]"
222543.0,"[472, 611, 612, 631, 632]"
222544.0,"[952, 1422, 2158, 2166, 2180]"
222545.0,"[472, 611, 612, 631, 632]"
222547.0,"[472, 611, 612, 631, 632]"
222548.0,"[952, 1422, 2158, 2166, 2180]"
222549.0,"[472, 611, 612, 631, 632]"
222550.0,"[952, 1422, 2158, 2166, 2180]"
222551.0,"[952, 1422, 2158, 2166, 2180]"
222554.0,"[2934, 2951, 2979, 2982, 2986]"
222555.0,"[305, 1560, 1561, 1562, 1563]"
222556.0,"[472, 611, 612, 631, 632]"
222557.0,"[2934, 2951, 2979, 2982, 2986]"
222558.0,"[617, 1403, 1405, 1409, 1413]"
222561.0,"[472, 611, 612, 631, 632]"
222562.0,"[617, 1403, 1405, 1409, 1413]"
222564.0,"[952, 1422, 2158, 2166, 2180]"
222566.0,"[952, 1422, 2158, 2166, 2180]"
222568.0,"[472, 611, 612, 631, 632]"
222569.0,"[614, 615, 863, 1115, 1149]"
222570.0,"[614, 615, 863, 1115, 1149]"
222571.0,"[472, 611, 612, 631, 632]"
222574.0,"[472, 611, 612, 631, 632]"
222575.0,"[472, 611, 612, 631, 632]"
222576.0,"[472, 611, 612, 631, 632]"
222578.0,"[617, 1403, 1405, 1409, 1413]"
222579.0,"[952, 1422, 2158, 2166, 2180]"
222580.0,"[472, 611, 612, 631, 632]"
222581.0,"[472, 611, 612, 631, 632]"
222582.0,"[2934, 2951, 2979, 2982, 2986]"
222583.0,"[472, 611, 612, 631, 632]"
222584.0,"[609, 610, 1410, 2167, 2178]"
222585.0,"[472, 611, 612, 631, 632]"
222586.0,"[952, 1422, 2158, 2166, 2180]"
222587.0,"[472, 611, 612, 631, 632]"
222588.0,"[472, 611, 612, 631, 632]"
222589.0,"[472, 611, 612, 631, 632]"
222590.0,"[617, 1403, 1405, 1409, 1413]"
222591.0,"[472, 611, 612, 631, 632]"
222593.0,"[472, 611, 612, 631, 632]"
222594.0,"[472, 611, 612, 631, 632]"
222595.0,"[472, 611, 612, 631, 632]"
222596.0,"[472, 611, 612, 631, 632]"
222597.0,"[472, 611, 612, 631, 632]"
222598.0,"[472, 611, 612, 631, 632]"
222599.0,"[609, 610, 1410, 2167, 2178]"
222601.0,"[472, 611, 612, 631, 632]"
222602.0,"[472, 611, 612, 631, 632]"
222603.0,"[472, 611, 612, 631, 632]"
222604.0,"[472, 611, 612, 631, 632]"
222606.0,"[472, 611, 612, 631, 632]"
222607.0,"[472, 611, 612, 631, 632]"
222608.0,"[472, 611, 612, 631, 632]"
222609.0,"[616, 618, 1401, 1411, 1414]"
222610.0,"[472, 611, 612, 631, 632]"
222611.0,"[472, 611, 612, 631, 632]"
222612.0,"[472, 611, 612, 631, 632]"
222613.0,"[2934, 2951, 2979, 2982, 2986]"
222615.0,"[472, 611, 612, 631, 632]"
222616.0,"[472, 611, 612, 631, 632]"
222617.0,"[2934, 2951, 2979, 2982, 2986]"
222618.0,"[472, 611, 612, 631, 632]"
222619.0,"[472, 611, 612, 631, 632]"
222621.0,"[305, 1560, 1561, 1562, 1563]"
222622.0,"[2934, 2951, 2979, 2982, 2986]"
222623.0,"[472, 611, 612, 631, 632]"
222625.0,"[472, 611, 612, 631, 632]"
222627.0,"[472, 611, 612, 631, 632]"
222628.0,"[472, 611, 612, 631, 632]"
222630.0,"[616, 618, 1401, 1411, 1414]"
222631.0,"[472, 611, 612, 631, 632]"
222632.0,"[609, 610, 1410, 2167, 2178]"
222633.0,"[472, 611, 612, 631, 632]"
222634.0,"[472, 611, 612, 631, 632]"
222635.0,"[616, 618, 1401, 1411, 1414]"
222636.0,"[472, 611, 612, 631, 632]"
222638.0,"[2934, 2951, 2979, 2982, 2986]"
222639.0,"[472, 611, 612, 631, 632]"
222640.0,"[1736, 13192, 15537, 16036, 1737]"
222660.0,"[176, 508, 531, 557, 690]"
222680.0,"[3453, 20951, 13973, 15102, 11615]"
222730.0,"[1967, 2467, 3003, 3623, 4538]"
222750.0,"[136, 156, 308, 422, 453]"
222880.0,"[167, 1569, 1595, 1616, 1682]"
222940.0,"[20, 21, 28, 68, 69]"
222980.0,"[3007, 7390, 10275, 11977, 14619]"
223000.0,"[495, 496, 1787, 2089, 3008]"
223100.0,"[2777, 2803, 2919, 3009, 3164]"
223180.0,"[45, 77, 90, 92, 122]"
223220.0,"[1614, 1662, 2280, 2617, 2719]"
223261.0,"[3012, 3382, 3383, 3384, 9761]"
223262.0,"[1742, 1892, 1893, 1961, 1962]"
223280.0,"[330, 383, 491, 541, 713]"
223330.0,"[561, 562, 1032, 1430, 3015]"
223410.0,"[1752, 3016, 3282, 3524, 3736]"
223430.0,"[15667, 2313, 3443, 7418, 16777]"
223450.0,"[4921, 8683, 19205, 6892, 11939]"
223470.0,"[556, 892, 1034, 1690, 1691]"
223510.0,"[1982, 2290, 2430, 2532, 2541]"
223592.0,"[472, 611, 612, 631, 632]"
223593.0,"[472, 611, 612, 631, 632]"
223594.0,"[472, 611, 612, 631, 632]"
223595.0,"[472, 611, 612, 631, 632]"
223597.0,"[472, 611, 612, 631, 632]"
223598.0,"[472, 611, 612, 631, 632]"
223710.0,"[6847, 7617, 10468, 11821, 12395]"
223730.0,"[556, 892, 1034, 1690, 1691]"
223732.0,"[332, 655, 809, 1243, 1453]"
223770.0,"[3030, 3988, 6065, 6111, 6370]"
223790.0,"[1094, 1096, 1136, 1620, 1621]"
223792.0,"[865, 866, 1287, 1288, 1289]"
223793.0,"[199, 3033, 3891, 15943, 20005]"
223810.0,"[2129, 3034, 3182, 3754, 8276]"
223830.0,"[3609, 7543, 8825, 11284, 13709]"
224040.0,"[14036, 14064, 12790, 10093, 14048]"
224140.0,"[1512, 1513, 1533, 2235, 3037]"
224141.0,"[1512, 1513, 1533, 2235, 3037]"
224142.0,"[1512, 1513, 1533, 2235, 3037]"
224143.0,"[1512, 1513, 1533, 2235, 3037]"
224144.0,"[1512, 1513, 1533, 2235, 3037]"
224145.0,"[1512, 1513, 1533, 2235, 3037]"
224160.0,"[1512, 1513, 1533, 2235, 3037]"
224161.0,"[1512, 1513, 1533, 2235, 3037]"
224162.0,"[1512, 1513, 1533, 2235, 3037]"
224163.0,"[1512, 1513, 1533, 2235, 3037]"
224164.0,"[1512, 1513, 1533, 2235, 3037]"
224165.0,"[1512, 1513, 1533, 2235, 3037]"
224166.0,"[1512, 1513, 1533, 2235, 3037]"
224167.0,"[1512, 1513, 1533, 2235, 3037]"
224168.0,"[1512, 1513, 1533, 2235, 3037]"
224180.0,"[1151, 1496, 1497, 1498, 1499]"
224200.0,"[1151, 1496, 1497, 1498, 1499]"
224260.0,"[479, 1030, 2127, 2152, 2471]"
224300.0,"[2583, 2584, 3055, 3069, 3070]"
224460.0,"[1015, 1207, 1554, 1558, 1698]"
224462.0,"[3141, 3232, 4385, 4696, 5043]"
224480.0,"[1982, 2290, 2430, 2532, 2541]"
224500.0,"[1038, 1171, 3059, 3940, 4731]"
224540.0,"[1614, 1662, 2280, 2617, 2719]"
224580.0,"[1711, 16356, 9912, 4565, 3578]"
224600.0,"[2459, 3062, 3844, 4027, 4299]"
224700.0,"[495, 496, 1787, 2089, 3008]"
224760.0,"[36, 279, 552, 623, 704]"
224763.0,"[3065, 6687, 7960, 8083, 8139]"
224820.0,"[2454, 3066, 3335, 3967, 4166]"
224860.0,"[8924, 9448, 33, 34, 35]"
224900.0,"[3068, 4529, 5676, 5960, 20829]"
224920.0,"[2583, 2584, 3055, 3069, 3070]"
224940.0,"[2583, 2584, 3055, 3069, 3070]"
224960.0,"[2583, 2584, 3055, 3069, 3070]"
224980.0,"[2583, 2584, 3055, 3069, 3070]"
225000.0,"[2583, 2584, 3055, 3069, 3070]"
225020.0,"[192, 194, 195, 196, 197]"
225080.0,"[1982, 2290, 2430, 2532, 2541]"
225160.0,"[6, 7, 9, 11, 12]"
225200.0,"[11538, 14165, 19489, 20086, 20222]"
225260.0,"[15349, 366, 426, 6886, 17580]"
225270.0,"[6715, 597, 4364, 425, 366]"
225280.0,"[3327, 4740, 6700, 4182, 6808]"
225300.0,"[2583, 2584, 3055, 3069, 3070]"
225320.0,"[2583, 2584, 3055, 3069, 3070]"
225340.0,"[461, 1313, 1793, 1811, 1812]"
225360.0,"[262, 351, 373, 524, 533]"
225420.0,"[642, 1539, 3085, 3155, 3498]"
225424.0,"[614, 615, 863, 1115, 1149]"
225428.0,"[614, 615, 863, 1115, 1149]"
225429.0,"[614, 615, 863, 1115, 1149]"
225430.0,"[1536, 2103, 3089, 4811, 9476]"
225431.0,"[1223, 1224, 1225, 1508, 1509]"
225432.0,"[1223, 1224, 1225, 1508, 1509]"
225434.0,"[593, 595, 598, 688, 689]"
225540.0,"[7823, 8602, 8830, 10995, 11142]"
225600.0,"[513, 694, 707, 898, 1025]"
225640.0,"[561, 562, 1032, 1430, 3015]"
225780.0,"[1742, 1892, 1893, 1961, 1962]"
225820.0,"[1512, 1513, 1533, 2235, 3037]"
225821.0,"[1512, 1513, 1533, 2235, 3037]"
225822.0,"[1512, 1513, 1533, 2235, 3037]"
225823.0,"[1512, 1513, 1533, 2235, 3037]"
225824.0,"[1512, 1513, 1533, 2235, 3037]"
225825.0,"[1512, 1513, 1533, 2235, 3037]"
225826.0,"[1512, 1513, 1533, 2235, 3037]"
225827.0,"[1512, 1513, 1533, 2235, 3037]"
225828.0,"[1512, 1513, 1533, 2235, 3037]"
225829.0,"[1512, 1513, 1533, 2235, 3037]"
225830.0,"[1512, 1513, 1533, 2235, 3037]"
225831.0,"[1512, 1513, 1533, 2235, 3037]"
225832.0,"[1512, 1513, 1533, 2235, 3037]"
225833.0,"[1512, 1513, 1533, 2235, 3037]"
225834.0,"[1512, 1513, 1533, 2235, 3037]"
225840.0,"[4748, 7842, 8015, 8699, 9778]"
226100.0,"[1368, 1376, 1571, 3113, 8941]"
226120.0,"[12186, 16324, 17761, 7491, 21280]"
226350.0,"[1141, 1142, 1334, 3115, 3116]"
226370.0,"[1141, 1142, 1334, 3115, 3116]"
226390.0,"[1141, 1142, 1334, 3115, 3116]"
226459.0,"[389, 391, 396, 400, 403]"
226560.0,"[3119, 3166, 3884, 4078, 4936]"
226580.0,"[3120, 5678, 17914, 3877, 4948]"
226620.0,"[4933, 19235, 4137, 4146, 4290]"
226660.0,"[666, 667, 668, 669, 670]"
226662.0,"[666, 667, 668, 669, 670]"
226663.0,"[666, 667, 668, 669, 670]"
226664.0,"[666, 667, 668, 669, 670]"
226667.0,"[3126, 13456, 16867, 4877, 4878]"
226668.0,"[1863, 1864, 1865, 3127, 3128]"
226669.0,"[1863, 1864, 1865, 3127, 3128]"
226670.0,"[1863, 1864, 1865, 3127, 3128]"
226672.0,"[1863, 1864, 1865, 3127, 3128]"
226673.0,"[1863, 1864, 1865, 3127, 3128]"
226720.0,"[3132, 6767, 7893, 8135, 10600]"
226740.0,"[9254, 11650, 12628, 19114, 16383]"
226780.0,"[3298, 3886, 3887, 6485, 5050]"
226820.0,"[238, 239, 240, 241, 245]"
226860.0,"[3136, 3206, 3409, 3646, 3818]"
226960.0,"[3137, 3951, 21204, 13828, 20258]"
227000.0,"[1015, 1207, 1554, 1558, 1698]"
227060.0,"[3139, 8807, 11267, 11870, 18619]"
227080.0,"[2822, 3140, 3239, 3286, 3541]"
227090.0,"[3141, 3232, 4385, 4696, 5043]"
227100.0,"[48, 49, 58, 270, 300]"
227129.0,"[389, 391, 396, 400, 403]"
227132.0,"[1155, 1156, 1161, 2768, 3144]"
227160.0,"[2296, 3145, 9290, 3531, 3804]"
227200.0,"[556, 892, 1034, 1690, 1691]"
227220.0,"[11112, 13301, 13771, 20598, 1943]"
227300.0,"[4438, 5091, 12248, 15929, 17515]"
227310.0,"[1592, 2518, 3149, 3233, 4012]"
227380.0,"[1353, 3150, 3499, 3500, 16048]"
227480.0,"[6, 7, 9, 11, 12]"
227560.0,"[2534, 2608, 3152, 3587, 3764]"
227580.0,"[8708, 8832, 11660, 12946, 13465]"
227600.0,"[4095, 10036, 11458, 15072, 19034]"
227760.0,"[642, 1539, 3085, 3155, 3498]"
227780.0,"[3534, 3644, 4242, 5203, 5427]"
227800.0,"[176, 508, 531, 557, 690]"
227860.0,"[3158, 3533, 4813, 10303, 12807]"
227900.0,"[495, 496, 1787, 2089, 3008]"
227920.0,"[495, 496, 1787, 2089, 3008]"
227940.0,"[479, 1030, 2127, 2152, 2471]"
228260.0,"[4113, 4156, 12755, 8529, 11045]"
228280.0,"[3163, 3593, 3946, 6783, 9517]"
228300.0,"[2777, 2803, 2919, 3009, 3164]"
228320.0,"[4363, 4684, 7535, 7914, 13185]"
228360.0,"[3119, 3166, 3884, 4078, 4936]"
228380.0,"[5814, 9313, 11695, 9479, 7423]"
228400.0,"[891, 3168, 5150, 11473, 4514]"
228440.0,"[1788, 3169, 3852, 5956, 6680]"
228600.0,"[34, 35, 500, 507, 580]"
228601.0,"[506, 1009, 1011, 1012, 1579]"
228760.0,"[3172, 3554, 17278, 5050, 1104]"
228960.0,"[34, 35, 500, 507, 580]"
229080.0,"[1766, 2528, 2536, 3174, 5880]"
229190.0,"[1094, 1096, 1136, 1620, 1621]"
229210.0,"[192, 194, 195, 196, 197]"
229230.0,"[192, 194, 195, 196, 197]"
229250.0,"[1094, 1096, 1136, 1620, 1621]"
229270.0,"[6, 7, 9, 11, 12]"
229290.0,"[192, 194, 195, 196, 197]"
229310.0,"[192, 194, 195, 196, 197]"
229480.0,"[2129, 3034, 3182, 3754, 8276]"
229520.0,"[4019, 4020, 4021, 4291, 4459]"
229560.0,"[11958, 15841, 15367, 4314, 8422]"
229580.0,"[3185, 5238, 5724, 6475, 6899]"
229600.0,"[2299, 3186, 3756, 4292, 4919]"
229621.0,"[451, 877, 878, 2472, 2576]"
229622.0,"[451, 877, 878, 2472, 2576]"
229626.0,"[1327, 1838, 1839, 2222, 2256]"
229627.0,"[1327, 1838, 1839, 2222, 2256]"
229628.0,"[873, 874, 875, 876, 2237]"
229629.0,"[873, 874, 875, 876, 2237]"
229630.0,"[873, 874, 875, 876, 2237]"
229660.0,"[3888, 4794, 5046, 5047, 5049]"
229750.0,"[473, 534, 568, 650, 717]"
229751.0,"[1191, 3196, 3781, 5143, 7687]"
229790.0,"[984, 1387, 1426, 3197, 5362]"
229810.0,"[3343, 4140, 4523, 5391, 5951]"
229870.0,"[20, 21, 28, 68, 69]"
229890.0,"[3530, 7700, 13515, 14693, 20686]"
229970.0,"[2721, 3201, 3284, 3624, 3690]"
230050.0,"[662, 1586, 3202, 4784, 5179]"
230070.0,"[3897, 1457, 3962, 5478, 8344]"
230090.0,"[262, 351, 373, 524, 533]"
230150.0,"[4195, 7152, 8961, 10762, 11013]"
230190.0,"[3136, 3206, 3409, 3646, 3818]"
230230.0,"[3509, 8908, 4468, 17156, 3641]"
230270.0,"[48, 49, 58, 270, 300]"
230310.0,"[3209, 5010, 5214, 7427, 7865]"
230410.0,"[183, 462, 564, 1263, 1689]"
230650.0,"[16584, 7521, 10234, 12835, 12836]"
230690.0,"[3214, 3213, 10155, 13819, 15365]"
230691.0,"[3212, 3214, 10155, 13819, 15365]"
230692.0,"[3214, 3213, 10155, 13819, 15365]"
230700.0,"[1982, 2290, 2430, 2532, 2541]"
230760.0,"[330, 383, 491, 541, 713]"
230820.0,"[2766, 2767, 2781, 2821, 3217]"
230840.0,"[3234, 3848, 3955, 4060, 4599]"
230880.0,"[1910, 1920, 3219, 3221, 1687]"
230882.0,"[1908, 1911, 1912, 1913, 1914]"
230883.0,"[1910, 1920, 3219, 3221, 1687]"
230884.0,"[1908, 1911, 1912, 1913, 1914]"
230885.0,"[1908, 1911, 1912, 1913, 1914]"
230887.0,"[1548, 1596, 1827, 2619, 2634]"
230888.0,"[1548, 1596, 1827, 2619, 2634]"
230889.0,"[1908, 1911, 1912, 1913, 1914]"
230890.0,"[1548, 1596, 1827, 2619, 2634]"
230891.0,"[1908, 1911, 1912, 1913, 1914]"
230892.0,"[1908, 1911, 1912, 1913, 1914]"
230900.0,"[666, 667, 668, 669, 670]"
230920.0,"[677, 678, 679, 680, 685]"
230980.0,"[3141, 3232, 4385, 4696, 5043]"
231020.0,"[1592, 2518, 3149, 3233, 4012]"
231040.0,"[3234, 3848, 3955, 4060, 4599]"
231060.0,"[285, 971, 1759, 1810, 1981]"
231140.0,"[377, 404, 407, 408, 409]"
231160.0,"[1982, 2290, 2430, 2532, 2541]"
231200.0,"[3442, 3447, 3774, 7764, 11233]"
231310.0,"[2822, 3140, 3239, 3286, 3541]"
231330.0,"[231, 232, 233, 234, 235]"
231430.0,"[136, 156, 308, 422, 453]"
231453.0,"[666, 667, 668, 669, 670]"
231454.0,"[666, 667, 668, 669, 670]"
231455.0,"[310, 312, 313, 454, 455]"
231457.0,"[666, 667, 668, 669, 670]"
231458.0,"[666, 667, 668, 669, 670]"
231459.0,"[310, 312, 313, 454, 455]"
231462.0,"[310, 312, 313, 454, 455]"
231463.0,"[310, 312, 313, 454, 455]"
231464.0,"[310, 312, 313, 454, 455]"
231465.0,"[310, 312, 313, 454, 455]"
231466.0,"[310, 312, 313, 454, 455]"
231467.0,"[666, 667, 668, 669, 670]"
231468.0,"[666, 667, 668, 669, 670]"
231469.0,"[666, 667, 668, 669, 670]"
231470.0,"[666, 667, 668, 669, 670]"
231471.0,"[666, 667, 668, 669, 670]"
231472.0,"[666, 667, 668, 669, 670]"
231474.0,"[666, 667, 668, 669, 670]"
231475.0,"[666, 667, 668, 669, 670]"
231476.0,"[666, 667, 668, 669, 670]"
231477.0,"[666, 667, 668, 669, 670]"
231478.0,"[666, 667, 668, 669, 670]"
231479.0,"[78, 83, 84, 85, 128]"
231480.0,"[78, 83, 84, 85, 128]"
231482.0,"[666, 667, 668, 669, 670]"
231483.0,"[666, 667, 668, 669, 670]"
231484.0,"[666, 667, 668, 669, 670]"
231485.0,"[666, 667, 668, 669, 670]"
231486.0,"[666, 667, 668, 669, 670]"
231487.0,"[666, 667, 668, 669, 670]"
231488.0,"[666, 667, 668, 669, 670]"
231489.0,"[666, 667, 668, 669, 670]"
231490.0,"[666, 667, 668, 669, 670]"
231491.0,"[666, 667, 668, 669, 670]"
231492.0,"[666, 667, 668, 669, 670]"
231504.0,"[666, 667, 668, 669, 670]"
231505.0,"[666, 667, 668, 669, 670]"
231506.0,"[666, 667, 668, 669, 670]"
231507.0,"[666, 667, 668, 669, 670]"
231720.0,"[330, 383, 491, 541, 713]"
231740.0,"[1752, 3016, 3282, 3524, 3736]"
232010.0,"[1452, 2762, 3283, 5574, 5665]"
232050.0,"[2721, 3201, 3284, 3624, 3690]"
232090.0,"[1056, 1127, 1247, 1271, 1449]"
232430.0,"[2822, 3140, 3239, 3286, 3541]"
232450.0,"[5370, 14075, 15066, 1809, 2636]"
232530.0,"[2260, 2575, 2646, 3288, 3289]"
232550.0,"[2260, 2575, 2646, 3288, 3289]"
232570.0,"[2260, 2575, 2646, 3288, 3289]"
232590.0,"[2260, 2575, 2646, 3288, 3289]"
232634.0,"[6, 7, 9, 11, 12]"
232647.0,"[1094, 1096, 1136, 1620, 1621]"
232750.0,"[974, 1670, 2232, 2304, 2701]"
232770.0,"[993, 1588, 1589, 1590, 1851]"
232790.0,"[4418, 10886, 11021, 12253, 12637]"
232890.0,"[8720, 12955, 13604, 4139, 1702]"
232910.0,"[3298, 3886, 3887, 6485, 5050]"
232950.0,"[472, 611, 612, 631, 632]"
232970.0,"[1239, 1381, 1607, 1705, 1860]"
232990.0,"[3301, 5628, 7197, 7673, 8026]"
233110.0,"[2635, 2813, 2816, 3302, 4563]"
233130.0,"[3303, 3406, 3485, 4451, 6520]"
233150.0,"[3304, 3322, 3752, 3767, 4219]"
233190.0,"[176, 508, 531, 557, 690]"
233210.0,"[6355, 13818, 13953, 13954, 13956]"
233230.0,"[715, 930, 1017, 1495, 1553]"
233270.0,"[230, 348, 511, 1022, 2092]"
233290.0,"[3309, 8632, 9625, 19815, 10763]"
233310.0,"[1154, 2208, 3310, 3475, 5128]"
233350.0,"[7103, 10025, 16625, 16662, 17408]"
233370.0,"[3312, 3751, 4107, 4187, 5625]"
233410.0,"[865, 866, 1287, 1288, 1289]"
233450.0,"[4694, 5817, 8140, 9880, 13299]"
233470.0,"[2093, 3315, 3960, 3968, 4247]"
233510.0,"[330, 383, 491, 541, 713]"
233550.0,"[389, 391, 396, 400, 403]"
233590.0,"[310, 312, 313, 454, 455]"
233591.0,"[3320, 3945, 4781, 6919, 7351]"
233592.0,"[3320, 3945, 4781, 6919, 7351]"
233700.0,"[15999, 3389, 7251, 8483, 11865]"
233720.0,"[3304, 3322, 3752, 3767, 4219]"
233740.0,"[506, 1009, 1011, 1012, 1579]"
233840.0,"[3324, 5197, 6742, 9039, 11068]"
233920.0,"[2, 3, 4, 5, 8]"
233940.0,"[2, 3, 4, 5, 8]"
233980.0,"[3327, 4740, 6700, 4182, 6808]"
234021.0,"[2746, 7512, 7702, 8520, 10846]"
234022.0,"[18370, 12843, 12844, 12845, 3330]"
234023.0,"[3331, 12843, 12844, 3328, 2746]"
234024.0,"[3331, 12843, 12844, 3328, 2746]"
234080.0,"[2777, 2803, 2919, 3009, 3164]"
234100.0,"[495, 496, 1787, 2089, 3008]"
234140.0,"[231, 232, 233, 234, 235]"
234160.0,"[2454, 3066, 3335, 3967, 4166]"
234180.0,"[7393, 9967, 10244, 10257, 14133]"
234190.0,"[5998, 8285, 11617, 12054, 17125]"
234210.0,"[57, 74, 263, 265, 266]"
234290.0,"[3339, 3542, 3757, 4054, 4235]"
234330.0,"[3340, 12638, 16111, 17997, 20842]"
234350.0,"[363, 367, 369, 370, 414]"
234370.0,"[556, 892, 1034, 1690, 1691]"
234390.0,"[3343, 4140, 4523, 5391, 5951]"
234490.0,"[3344, 4736, 4789, 4790, 4895]"
234510.0,"[20, 21, 28, 68, 69]"
234570.0,"[4702, 7456, 10893, 15599, 19920]"
234650.0,"[5018, 5201, 5503, 6936, 6994]"
234670.0,"[231, 232, 233, 234, 235]"
234690.0,"[8244, 11169, 13788, 14390, 15305]"
234710.0,"[5531, 20197, 12314, 4309, 17725]"
234770.0,"[865, 866, 1287, 1288, 1289]"
234771.0,"[865, 866, 1287, 1288, 1289]"
234772.0,"[865, 866, 1287, 1288, 1289]"
234773.0,"[865, 866, 1287, 1288, 1289]"
